Generation,Best Fitness,Average Fitness,Std Fitness,Best Health,Avg Health,Std Health,Lowest Time,Avg Time,Std Time
0,57.28957298262513,-2.4248855343263145,8.792616284183838,-30.0,-96.7,9.803570778037969,97.0,248.82,127.60676941291163
0,57.28957298262513,0.9831528403943985,10.283230660702953,-30.0,-93.2,11.651609330903607,97.0,190.19,104.7078502310118
1,57.72188534076948,6.153724127063044,12.51689121466067,-30.0,-87.4,14.185908501044263,97.0,205.87,122.84418219842566
2,57.72188534076948,10.893632363485095,13.753328095277617,-30.0,-82.0,15.491933384829668,97.0,229.32,128.99797517790734
3,57.72188534076948,15.811773780530702,12.761305761872434,-30.0,-76.5,14.309088021254185,106.0,231.46,123.39428025642032
4,65.74233241211736,21.290155406788358,12.502891931692883,-20.0,-70.4,14.065560778013793,102.0,235.43,129.57779555155273
5,86.13616819497442,27.283675836757556,13.762968288267244,16.000000000000227,-63.54,16.069486612832417,147.0,249.85,185.0722223889906
6,86.13616819497442,32.58539056905452,15.725973257080364,16.000000000000227,-57.64,18.1711419564099,157.0,245.49,171.83006110689712
7,87.07003982910277,38.97968722919723,16.0120827561446,28.600000000000257,-50.153999999999996,19.26955847963312,157.0,273.14,173.84320636711692
8,87.07003982910277,46.08083922537435,16.238532046970892,28.600000000000257,-41.91999999999998,20.017292524215197,162.0,279.22,166.1435271083409
9,90.15289246928256,53.05944874376676,15.955062927936428,55.00000000000032,-32.92399999999998,22.677861980354383,165.0,269.27,74.09505449083629
10,90.15289246928256,60.20688285498246,15.383601089409458,55.00000000000032,-24.03399999999996,23.12761215517079,165.0,262.0,57.00438579618238
11,90.15289246928256,64.5588088643301,14.22748660576614,55.00000000000032,-18.863999999999947,21.91729691362518,176.0,262.9,58.16897798655225
12,90.15289246928256,68.71178763983147,12.553971980162009,55.00000000000032,-13.533999999999937,20.907262948554603,197.0,255.76,38.89321791778099
13,90.15289246928256,71.90971190953017,10.80502960939526,55.00000000000032,-9.52999999999993,19.44774279961569,197.0,256.23,37.83671629515437
14,90.15289246928256,72.75426579074454,11.167665709607274,55.00000000000032,-8.411999999999926,19.549830075987973,197.0,252.12,26.24167677569404
15,90.15289246928256,74.0653843488331,10.102839956315742,55.00000000000032,-6.517999999999919,19.233015260223862,197.0,251.67,26.081048675235433
16,90.15289246928256,77.12788173693258,8.18764487324387,55.00000000000032,-2.293999999999905,17.91009670549,197.0,251.75,27.012358282830473
17,90.15289246928256,78.3621210228181,7.545323508120842,55.00000000000032,-0.41199999999989795,17.5975184614196,197.0,250.22,26.77296397487585
18,90.15289246928256,79.3628852127521,7.345155716514962,55.00000000000032,1.6340000000001151,17.872840960518946,197.0,251.21,27.106565625324063
19,90.15289246928256,80.3758194044339,7.439979228434799,55.00000000000032,3.6680000000001343,18.03763221711774,197.0,248.84,26.996192324103788
20,90.15289246928256,81.6121864959631,6.507314403239496,55.00000000000032,5.706000000000148,17.0453150161563,197.0,250.85,29.012885068534633
21,90.15289246928256,82.68327586011321,5.0674934983911974,55.00000000000032,7.610000000000164,16.012429547073832,197.0,250.64,28.69373450772834
22,90.15289246928256,82.86216667008465,5.229371630305598,55.00000000000032,8.558000000000169,16.69158578446048,197.0,249.64,28.893085678064917
23,90.15289246928256,84.1193621714348,4.4773952225191,55.00000000000032,12.284000000000194,16.374716608234863,184.0,248.61,29.713597897259085
24,90.15289246928256,84.65948058519909,4.735282578320499,55.00000000000032,14.48400000000021,16.76606525097652,184.0,249.21,35.74081560345259
25,90.15289246928256,85.22001178423046,3.8721274082043546,55.00000000000032,16.164000000000218,15.92699293652138,184.0,251.41,39.04435810715807
26,90.15289246928256,86.03967614982515,2.539073142147209,55.00000000000032,18.784000000000233,14.509739625506766,184.0,252.18,40.20158703334981
27,90.15289246928256,86.12459623724129,2.8474593683444467,55.00000000000032,19.64600000000024,14.344778980521141,184.0,252.55,40.57003204336916
28,90.15289246928256,86.35282821161623,2.0410613635261834,55.00000000000032,20.304000000000247,13.582002208805623,184.0,251.88,40.195840580836226
29,90.93173296930549,86.47675742820417,2.6872927850078168,62.20000000000034,22.29200000000024,14.447516603209044,184.0,250.74,41.077395243613
