Generation,Best Fitness,Average Fitness,Std Fitness,Best Health,Avg Health,Std Health,Lowest Time,Avg Time,Std Time
0,39.52353644806849,-2.730993261766384,7.4884394073459575,-47.99999999999969,-96.68,9.69626732304758,102.0,245.58,256.29339359413854
0,48.11389596854984,1.2494036037660026,11.836762837762837,-40.0,-92.48,14.159435016977207,102.0,196.24,223.56717648170093
1,85.26322890233345,8.504914193136264,18.01371312704942,8.800000000000232,-84.33599999999998,20.9067812922028,102.0,208.36,227.64540496131255
2,90.76624979919326,17.56598591961059,19.102407352116877,58.60000000000033,-73.54999999999998,24.13278889809468,102.0,239.85,225.83442496661132
3,90.76624979919326,24.3878834291687,18.766480543358682,58.60000000000033,-66.32199999999999,23.59042000473924,102.0,237.12,123.99994193547028
4,90.76624979919326,30.02417648903341,17.610663711022326,58.60000000000033,-60.02199999999999,22.25927033844554,102.0,241.47,111.95467431063341
5,90.76624979919326,39.08712806043936,18.151315951067744,58.60000000000033,-49.773999999999994,22.844144194957305,120.0,242.96,72.92735015068078
6,90.76624979919326,44.15940382675331,20.39550071437419,58.60000000000033,-43.67399999999998,25.93724202763282,102.0,245.7,61.60089285067222
7,90.76624979919326,53.407407377262544,16.530312164897943,58.60000000000033,-33.12799999999998,22.05568443735089,163.0,253.48,46.834278045038765
8,90.76624979919326,59.628252660177466,14.903244597599246,58.60000000000033,-26.025999999999968,20.365316692848225,163.0,255.44,43.52546840643992
9,90.76624979919326,64.797626927862,13.741450169472397,58.60000000000033,-19.791999999999963,19.653252555238858,163.0,258.64,41.502173437062304
10,90.76624979919326,69.10607891028388,11.799539884856674,58.60000000000033,-14.17799999999995,18.800146701555366,163.0,261.93,41.41648343353163
11,90.76624979919326,70.71243137416748,11.965431322606817,58.60000000000033,-11.693999999999939,19.59964193550493,163.0,262.21,39.407942092933496
12,90.76624979919326,72.49329924637723,12.493185052408007,58.60000000000033,-9.029999999999927,20.379840529307483,163.0,263.84,41.281647253955356
13,90.76624979919326,75.40542584211394,10.23670794458514,58.60000000000033,-4.7799999999999105,19.12084726156255,163.0,261.54,37.30131901153095
14,90.76624979919326,77.03320895286512,8.870129060981128,58.60000000000033,-2.005999999999902,18.818745016605227,163.0,263.75,35.21771571240815
15,90.76624979919326,77.31786628839433,8.857294809766998,58.60000000000033,-1.6299999999999,18.73739309509207,163.0,261.72,33.3232891533834
16,90.76624979919326,78.56337991149799,8.22712752085369,58.60000000000033,0.33000000000011454,18.270180623080986,163.0,259.32,33.96082448940249
17,90.76624979919326,80.31625577431979,6.857028450912563,58.60000000000033,3.468000000000129,17.65099929182492,163.0,259.59,34.10985048340142
18,90.76624979919326,80.82114577620702,6.963531346071372,58.60000000000033,4.490000000000136,17.595348817230185,163.0,258.7,32.12740263388872
19,90.76624979919326,81.49054351398154,6.405870716292627,58.60000000000033,5.626000000000144,17.11959473819411,163.0,259.65,31.05813098046951
20,90.76624979919326,82.43301792378483,5.673759488756694,58.60000000000033,7.852000000000161,16.849014689292765,163.0,259.8,32.15991293520553
21,90.76624979919326,82.96272387494426,5.343711956201399,58.60000000000033,9.166000000000171,16.567632419872282,163.0,260.28,32.49740912749815
22,90.76624979919326,83.559485244775,5.586877622284025,58.60000000000033,11.12200000000019,16.55427183539049,163.0,260.03,32.902113913850584
23,90.76624979919326,84.47633984118997,4.116887205760457,58.60000000000033,13.0800000000002,15.426678190718905,163.0,259.74,32.76663546963589
24,90.76624979919326,85.19055257963666,3.7088031516321656,58.60000000000033,15.50200000000022,14.905690054472545,163.0,262.68,41.912022141624234
25,90.76624979919326,85.16243874430677,4.419596434937367,58.60000000000033,16.016000000000226,15.004257529114916,163.0,262.54,41.84194546146247
26,90.76624979919326,86.05867033388444,2.2503550403741333,58.60000000000033,18.588000000000235,13.011281873820154,163.0,262.83,42.075896900719776
27,90.76624979919326,86.07554384956575,2.5873433140717337,58.60000000000033,18.784000000000237,12.91686277700591,163.0,263.53,41.9848675119977
28,90.76624979919326,85.73575515430088,3.9731763630107877,58.60000000000033,18.548000000000236,13.783805570306086,163.0,262.63,42.65997069853658
29,90.76624979919326,85.47250105969168,4.86140472279146,58.60000000000033,18.256000000000235,14.529833584731842,163.0,261.0,42.06970406361328
