Generation,Best Fitness,Average Fitness,Std Fitness,Best Health,Avg Health,Std Health,Lowest Time,Avg Time,Std Time
0,21.906249799193237,-3.7600393520146973,4.608300057098554,-70.0,-98.3,5.109794516416487,102.0,221.01,112.93613195076234
0,21.906249799193237,-1.7305766198026973,5.431610826284313,-48.59999999999969,-95.78599999999999,7.852503040432413,102.0,195.93,215.1484722232533
1,39.77964417492168,1.9423962332591147,8.492071328841682,-48.59999999999969,-91.58599999999998,10.612455135358653,97.0,223.77,223.50229775105223
2,39.77964417492168,5.757299244025801,8.372287279120034,-50.0,-87.6,9.393614852653903,97.0,241.98,99.03312375160141
3,39.77964417492168,10.076594326287601,10.167115706804477,-50.0,-82.9,11.339753083731585,97.0,220.46,106.09952120532873
4,57.46266573298146,15.140549332287426,11.752612237926979,-30.0,-77.4,13.237824594698328,113.0,195.23,102.03478377494609
5,56.69921420533676,21.102658700143802,10.050175621045158,-30.0,-70.7,11.424097338520886,141.0,211.99,117.67076909751206
6,65.73660173740838,25.005964117695942,10.519705636718376,-20.0,-66.3,11.971215477135145,124.0,226.82,128.1037376503902
7,74.80968459414686,29.38634023645902,10.814175161506045,-10.0,-61.4,12.330450113438681,144.0,232.69,127.26206779712484
8,74.80968459414686,32.895005366795495,11.981314769877013,-10.0,-57.4,13.610290224679265,144.0,255.05,132.66192935428006
9,75.11389596854984,35.88399067510966,12.7157930146168,-10.0,-54.0,14.422205101855956,144.0,272.98,135.13948201765464
10,75.29621752534379,41.52755000927836,12.501239456031518,-10.0,-47.6,14.07977272543843,144.0,302.05,134.19250165340833
11,75.29621752534379,44.29346363189293,12.595075235487386,-10.0,-44.5,14.168627315304754,144.0,309.45,136.7942524377395
12,75.29621752534379,48.288083976177084,11.90955676830554,-10.0,-40.0,13.416407864998739,163.0,328.81,146.21188016026605
13,88.03463815194546,50.93689745853647,12.024250255863354,39.40000000000028,-36.705999999999996,15.006437418654714,163.0,327.26,141.44091487260678
14,88.03463815194546,56.03002931268847,10.943612223669696,40.600000000000286,-30.583999999999993,15.121234870208218,169.0,352.32,140.34706124461601
15,88.03463815194546,57.8110027821758,10.42645803036391,40.600000000000286,-28.583999999999993,14.594099629644885,155.0,361.26,147.69425310417463
16,88.03463815194546,60.278129713597885,10.509051584207285,40.600000000000286,-25.375999999999987,15.545527459690831,169.0,366.12,149.56839773160638
17,88.8961129328935,62.555998075880524,10.369704779332276,49.000000000000306,-22.171999999999976,16.958679665587237,177.0,379.22,144.7604628342974
18,88.8961129328935,65.18836455174923,10.474600520864918,49.000000000000306,-18.787999999999965,17.47795914859634,177.0,384.75,134.6949423697861
19,88.8961129328935,66.92093081574343,9.696998309734642,49.000000000000306,-16.709999999999965,16.89414987503078,177.0,378.82,121.68347299448679
20,88.8961129328935,67.37450085307452,9.92088845999295,49.000000000000306,-16.209999999999965,16.996243702653906,197.0,375.23,113.65604735340747
21,88.8961129328935,69.45637555828793,9.049090710471543,49.000000000000306,-13.765999999999957,16.1881945874147,197.0,375.13,110.25240632294607
22,88.8961129328935,69.81573965417664,8.64409493091306,49.000000000000306,-13.365999999999959,15.840152903302501,197.0,374.73,108.1982305770293
23,88.8961129328935,70.81944568035365,8.139914728692117,49.000000000000306,-12.159999999999958,15.421361807570776,216.0,370.6,97.28494230866357
24,88.8961129328935,70.93156278333944,8.263760417691287,49.000000000000306,-11.869999999999955,15.728862005879597,216.0,370.19,99.90342286428428
25,88.8961129328935,71.48538300344197,8.046561954256942,49.000000000000306,-11.199999999999953,15.535250239375058,216.0,367.3,98.34668270968777
26,88.8961129328935,71.31793930061555,8.804452979296133,49.000000000000306,-11.39999999999995,16.088007956238794,216.0,363.17,99.2757830490397
27,88.8961129328935,72.34640284722468,8.07451459869321,49.000000000000306,-9.895999999999946,15.913226699824357,216.0,363.89,100.22643314016517
28,88.8961129328935,72.26252544913372,9.119896645813562,49.000000000000306,-9.995999999999947,16.62051695946919,194.0,362.27,101.93839855520588
29,88.8961129328935,73.94650396762593,8.000549171618273,49.000000000000306,-7.441999999999937,16.65704163409587,216.0,369.17,116.53480638847776
