Generation,Best Fitness,Average Fitness,Std Fitness,Best Health,Avg Health,Std Health,Lowest Time,Avg Time,Std Time
0,21.906249799193237,-3.1328012558382214,5.58933467128984,-70.0,-97.5,6.224949798994366,102.0,245.17,127.08092343070223
0,48.615504937210915,0.026511515951423946,8.955575631796403,-40.0,-94.3,10.124722218411723,102.0,178.99,85.11715397027793
1,48.615504937210915,4.312338508095076,10.30406602140568,-40.0,-89.5,11.6940155635265,102.0,188.75,97.15506934792441
2,57.49874178945527,8.991119960738716,11.743050701632074,-30.0,-84.2,13.204544672195249,102.0,203.88,95.4261264015259
3,57.49874178945527,11.258143785650661,11.798929790512238,-30.0,-81.7,13.270644294833613,102.0,194.97,80.47104510319224
4,66.49061166337202,14.154623405734759,13.605773586694859,-20.0,-78.5,15.321553446044563,102.0,192.16,81.25598070296117
5,66.49061166337202,18.349355249655034,14.638816460220815,-20.0,-73.8,16.47907764409161,102.0,197.93,75.88112479398286
6,85.87357331188758,21.50839298901054,15.029300236711327,15.400000000000228,-70.146,17.51885509957772,102.0,197.82,72.11218759682721
7,85.87357331188758,26.360625907121147,12.416950954364488,15.400000000000228,-64.74600000000001,14.674027531662885,141.0,196.95,63.027355172179
8,85.87357331188758,28.692569633204617,12.840654136728713,19.600000000000236,-61.95,15.981573764808045,158.0,210.0,124.22383024202723
9,85.87357331188758,31.53319947433944,15.62177377472085,19.600000000000236,-58.56,19.430635604632215,158.0,226.32,138.20259621295108
10,85.87357331188758,34.700741223558765,15.988627449982033,19.600000000000236,-54.959999999999994,19.703339818416598,158.0,241.96,136.96451511249182
11,86.08254710353532,38.7868215645656,16.622555014666133,19.600000000000236,-50.2,20.623850270984835,152.0,257.6,135.25901079040906
12,86.08254710353532,42.32307343015131,16.02108008320124,19.600000000000236,-46.00999999999999,20.348786204587277,147.0,278.81,140.80352943019574
13,86.08254710353532,48.12671446092974,16.229781718589862,19.600000000000236,-39.261999999999986,20.77844450386029,152.0,294.02,123.47039969158601
14,86.8519398588649,51.98873709549089,16.236843952726026,23.200000000000244,-34.55199999999998,21.37658756677506,163.0,312.9,145.4901027561669
15,88.95282822853991,56.900321056449464,14.927118290851267,43.60000000000029,-28.26999999999997,21.554737298329638,168.0,332.69,175.18525594352965
16,88.95282822853991,59.85241124732128,15.34301277587818,43.60000000000029,-24.637999999999963,22.027613488528516,168.0,358.93,205.41393599266826
17,88.95282822853991,63.658652400949705,14.353509603796198,43.60000000000029,-19.627999999999947,21.714824797819663,168.0,384.08,226.8121548771141
18,88.95282822853991,66.85050172609834,13.835089917535534,43.60000000000029,-15.415999999999931,21.32952282635512,168.0,439.27,267.20362478828764
19,88.95282822853991,70.62325728141094,12.587241635618883,43.60000000000029,-10.005999999999915,20.658546996340384,203.0,500.12,282.7765647998433
20,88.95282822853991,73.7589656445229,10.832237946479188,43.60000000000029,-5.473999999999902,19.192095351993338,207.0,559.72,290.81107544245975
21,88.95282822853991,78.3483315605602,8.625732667303424,43.60000000000029,1.9060000000001367,17.104559742945845,207.0,631.56,273.8745450019041
22,88.95282822853991,81.40262585560825,5.966860961842764,43.60000000000029,7.012000000000164,14.104490632419262,207.0,680.09,256.92158706500317
23,88.95282822853991,84.10929262879147,2.9707638498981908,43.60000000000029,13.34400000000021,10.16669385788719,207.0,722.39,226.76648319361485
24,88.95282822853991,85.13637837277301,0.820792739638022,43.60000000000029,17.076000000000235,7.166800122788426,223.0,754.16,196.24055238405745
25,88.95282822853991,85.29568472247698,0.7035235941107221,43.60000000000029,18.68200000000024,6.459107987950048,223.0,755.25,197.0830979561667
26,88.95282822853991,85.34518762178213,1.3005658209385944,43.60000000000029,20.186000000000238,6.7912446576456285,223.0,764.99,183.73037282931747
27,88.95282822853991,85.51862616864318,0.6934785317958799,43.60000000000029,21.166000000000246,6.181977353565779,223.0,769.09,186.92961750348712
28,88.95282822853991,85.64385848982892,0.670017223850823,43.60000000000029,22.270000000000238,6.154827373696207,223.0,759.12,187.51332112679356
29,88.95282822853991,85.68242451630432,0.6583644579128637,43.60000000000029,22.756000000000245,5.883439810179089,223.0,763.68,180.0534298479204
