Generation,Best Fitness,Average Fitness,Std Fitness,Best Health,Avg Health,Std Health,Lowest Time,Avg Time,Std Time
0,39.63870783429057,-0.6031112148898842,6.560983069215582,-50.0,-94.8,7.277362159464101,102.0,228.88,197.8490475084477
1,66.21925648420768,1.1424748174080661,8.858831571737355,-20.0,-93.0,9.848857801796104,98.0,185.75,82.87718322916145
2,38.58000507185286,1.7984492770758802,7.583588026038964,-50.0,-92.2,8.435638683585257,102.0,218.18,206.6723193850594
3,48.3029065134946,4.786246412312872,9.910557833875846,-40.0,-89.0,11.090536506409418,102.0,180.37,111.37914122491696
4,48.59732261812772,7.632052546635043,11.877977613688547,-40.0,-85.8,13.280060240827222,102.0,181.78,86.70450737995114
5,39.33011907701948,11.528661476483938,11.64670180280962,-50.0,-81.4,12.88565093427569,116.0,191.6,66.86748088570407
6,48.28957298262513,14.249234671083927,12.338069020810446,-40.0,-78.3,13.642213896578514,102.0,207.52,74.94417655828904
7,57.46661051127248,15.076094809971282,14.8010578547652,-30.0,-77.3,16.48362824137938,147.0,232.61,137.88799041250837
