Generation,Best Fitness,Average Fitness,Std Fitness,Best Health,Avg Health,Std Health,Lowest Time,Avg Time,Std Time
0,43.96661051127248,-1.7914066007535498,8.510065147572305,-50.0,-96.4,8.662563131083086,102.0,248.72,187.56039453999878
0,63.65102576183879,6.415066992573187,14.116966582976369,-30.0,-88.3,14.563996704201768,90.0,201.52,123.47991577580544
1,63.65102576183879,13.625293569988465,12.753692234222093,-30.0,-80.8,13.01383878799795,102.0,237.01,110.72158732604947
2,63.84467888464229,22.72840189543971,13.049481986156549,-30.0,-71.6,13.395521639712282,113.0,243.52,132.32584630373614
3,83.2001026464175,31.08960578636262,12.205040627439672,-10.0,-63.2,12.560254774486065,161.0,229.63,122.93694766017254
4,83.30394224923462,34.68911414431866,14.431625643932087,-10.0,-59.5,14.79019945774904,161.0,246.99,133.00454841846573
5,93.51853908213776,40.57638915907916,16.844993925607287,4.0000000000002345,-53.36,17.287868578861886,161.0,288.31,146.9543258975387
6,93.51853908213776,47.68137214262819,16.35206037534891,4.0000000000002345,-46.05,16.690341518375245,161.0,316.4,137.39264900277598
7,93.51853908213776,54.719705513540475,16.006812293736296,4.0000000000002345,-38.90199999999999,16.397816805904405,178.0,307.35,119.63698215852824
8,94.06035394814496,62.339149292473664,14.867745226765566,47.2000000000003,-30.577999999999978,17.373103234598066,197.0,271.17,59.18548048296981
9,94.06035394814496,64.94332168768415,14.128030391750064,47.2000000000003,-27.67999999999997,17.364815000454282,193.0,263.52,56.210048923657766
10,94.06035394814496,70.3829171092365,12.74545290095836,47.2000000000003,-21.709999999999965,16.73782243901525,193.0,265.84,53.50826478218108
11,94.11289246928254,73.74394586568856,11.675353069527265,47.2000000000003,-17.627999999999954,17.032933276450148,193.0,270.38,65.26281943036172
12,94.11289246928254,76.02713679560937,11.208980168821626,47.2000000000003,-14.921999999999946,16.8998673367575,193.0,268.3,55.18197169366097
13,94.11289246928254,77.91051763049165,10.785949527845649,47.2000000000003,-12.403999999999938,17.29302703403899,193.0,269.65,56.898572038320964
14,94.11289246928254,79.7884501275683,10.007564407464317,47.2000000000003,-10.003999999999932,17.144911315022988,193.0,271.78,56.72928344338574
15,94.11289246928254,81.87029050440367,8.685231956803898,47.2000000000003,-7.619999999999927,16.1562743229992,197.0,269.61,37.143477220098816
16,94.11289246928254,83.57927915611268,8.30925111393416,47.2000000000003,-5.017999999999915,16.56806796219775,197.0,264.84,35.182302369231046
17,94.11289246928254,84.47311276720238,7.946154255312771,47.2000000000003,-3.9419999999999105,16.225715269287925,197.0,264.7,36.28953017056021
18,94.11289246928254,85.17539592985733,7.7729483403141275,47.2000000000003,-2.701999999999904,16.403401964226916,195.0,263.82,37.17751470983503
19,94.11289246928254,86.85762812778376,6.895918630709767,47.2000000000003,0.07200000000011045,16.122518909897533,195.0,266.89,37.43124229837957
20,94.11289246928254,89.0384485532522,5.023192186422309,47.2000000000003,3.694000000000132,15.315050244775664,197.0,269.22,32.036410535514115
21,94.11289246928254,89.95571188584071,4.819793136350482,47.2000000000003,5.7540000000001505,15.01905070235809,197.0,265.08,29.75926074350638
22,94.11289246928254,90.8758373163184,4.450853370532456,47.2000000000003,8.478000000000172,14.98959359022127,197.0,262.19,29.521414261515318
23,94.11289246928254,91.77715519281251,3.841532548293045,47.2000000000003,10.578000000000193,14.192248447656281,197.0,262.84,31.50546619239271
24,94.11289246928254,92.49181678966337,3.1273350125183947,47.2000000000003,12.962000000000211,13.743265841858754,197.0,261.6,31.61613512116875
25,94.11289246928254,92.99319676850338,2.3792034241541304,47.2000000000003,14.352000000000224,13.09119154240748,197.0,262.3,31.95449890078078
26,94.11289246928254,93.6218839016416,0.19684912576612157,47.2000000000003,17.32600000000024,12.131962907955185,197.0,259.19,29.08356752532261
27,94.11289246928254,93.65538915659614,0.18410331395152074,47.2000000000003,18.346000000000245,12.293147847479931,197.0,252.85,24.587954367942036
28,94.11289246928254,93.67420940621534,0.1764202257854665,47.2000000000003,19.180000000000245,12.160773001746248,197.0,250.11,23.199092654670785
29,94.11289246928254,93.70827076955449,0.16411271836505625,47.2000000000003,20.986000000000253,11.93945576649122,197.0,245.96,20.757610652481176
