Generation,Best Fitness,Average Fitness,Std Fitness,Best Health,Avg Health,Std Health,Lowest Time,Avg Time,Std Time
0,39.50693855665945,-3.3256139696264246,6.650826475746924,-50.0,-97.7,7.3287106642301,102.0,243.87,115.63923685324112
0,48.3029065134946,2.006210083028908,11.940435434498655,-40.0,-92.1,13.43837787830064,98.0,174.88,66.05713890261976
1,48.3029065134946,8.447482710576677,14.130382469026811,-40.0,-84.9,15.96840630745598,100.0,186.19,85.92702659815478
2,86.26511518992268,17.19230071302309,16.99609886604079,35.20000000000027,-74.74799999999999,20.69122751312741,101.0,210.1,138.36903555347925
3,87.53863371667771,27.729991940687565,18.434604542281274,47.8000000000003,-62.099999999999994,24.890134591841843,102.0,268.72,248.52191372190902
4,87.53863371667771,36.09714606491401,16.447833624921962,47.8000000000003,-51.91199999999999,24.824090235092253,150.0,319.61,286.32833932393066
5,87.71863371667772,45.0592014515945,17.74904613036008,49.60000000000031,-39.97599999999997,29.533415379871066,150.0,392.82,365.41224336357425
6,87.71863371667772,51.69278932761455,20.62391824451591,49.60000000000031,-29.229999999999947,36.030247015528595,102.0,507.91,454.5306391212808
7,89.3429089948396,60.27171391800382,18.84536320326322,66.40000000000032,-15.333999999999913,37.48808936182277,206.0,670.46,552.5001252488546
8,89.3429089948396,66.47520651329383,18.898340845667892,66.40000000000032,-3.695999999999876,38.86495058532831,219.0,835.95,583.8063441758748
9,89.3429089948396,78.36127310877305,13.53166454792083,66.40000000000032,19.690000000000207,31.756667016549578,247.0,1169.92,526.5490039872832
10,89.4029089948396,86.04553004740917,5.138498797720019,67.00000000000031,39.83200000000028,15.099449526390076,293.0,1395.03,203.0948770895022
11,89.4029089948396,87.25948654429348,0.7947776416294693,67.00000000000031,45.1840000000003,8.017365153215879,1341.0,1421.5,48.88956943970769
12,90.10374072272296,87.50831093124245,0.8009072202480199,69.40000000000029,47.638000000000304,7.971132667319007,931.0,1417.76,69.31740329816171
13,90.10374072272296,87.66544848541638,0.770152123160308,69.40000000000029,49.168000000000305,7.543830326830012,896.0,1413.3,88.66944231244494
14,90.10374072272296,87.59221408275235,2.400168344675325,69.40000000000029,50.10400000000031,10.20237148902159,896.0,1424.43,112.08597191441935
15,90.10374072272296,87.90014887923144,0.8401902439624622,69.40000000000029,51.598000000000305,8.062381534013397,896.0,1426.72,118.17792348827255
16,90.10374072272296,88.02969275388241,0.6399787493995552,69.40000000000029,52.87000000000032,6.2839080196960335,896.0,1423.36,107.5524541793445
17,90.10374072272296,88.15776012402495,0.5917403466217147,69.40000000000029,54.20200000000032,5.756908545391363,896.0,1429.45,94.60976429523538
18,90.10374072272296,87.85350563017201,4.128359141352177,69.40000000000029,54.36800000000031,11.153464753160817,889.0,1432.32,112.59306195321274
19,90.10374072272296,88.34001720571783,0.6497033145716608,70.00000000000028,56.10400000000031,6.4156358998933305,896.0,1441.2,100.0199980003999
20,90.10374072272296,88.50256975072874,0.5662192076871957,70.00000000000028,57.71200000000032,5.528133138772985,896.0,1439.14,104.64960773935084
21,90.22631578912949,88.64880798730957,0.5481838612791037,71.80000000000027,59.11600000000032,5.131329652244143,751.0,1433.95,132.10082323740454
22,90.80742628402534,88.77258711962838,0.5543816291968795,79.0000000000002,60.35800000000032,5.186620865264777,751.0,1435.45,142.12687113983756
23,90.80742628402534,88.804003064866,0.5641788509683872,79.0000000000002,60.71200000000032,5.2885022454377335,751.0,1441.39,144.53337988160382
24,90.80742628402534,88.92091090104793,0.4852382229752862,79.0000000000002,61.85800000000032,4.4933991587661035,751.0,1438.11,144.57073666548152
25,90.80742628402534,88.99271422832297,0.4609949183703264,79.0000000000002,62.57800000000033,4.27699848024288,751.0,1438.89,148.55987984647808
26,90.80742628402534,89.01951957031365,0.6136887322497463,79.0000000000002,62.764000000000316,5.867631890294411,751.0,1429.16,163.27343445888553
27,90.87199937470393,89.22758239890365,0.4070866301348349,79.0000000000002,64.74400000000033,3.561918584134099,741.0,1417.81,179.91385132890684
28,90.87199937470393,89.27582226850888,0.3795567072174712,79.0000000000002,65.26000000000032,3.2271969261264286,741.0,1422.51,179.60036163660695
29,90.87199937470393,89.31827404397578,0.3754226306875818,79.0000000000002,65.63200000000032,3.1602177140190637,741.0,1416.44,187.73221993041045
