Generation,Best Fitness,Average Fitness,Std Fitness,Best Health,Avg Health,Std Health,Lowest Time,Avg Time,Std Time
0,29.681031886253564,-2.464515806692303,6.8287486544099885,-60.0,-96.8,7.6,98.0,235.7,122.897640335362
0,86.03598249381268,0.12469726783068548,11.382105250397807,16.60000000000023,-94.03399999999999,13.941393187196194,98.0,175.33,68.91691446952629
1,86.03598249381268,0.9175529539381558,11.36049990409211,16.60000000000023,-93.134,13.921696879331932,98.0,180.62,81.1700412713952
2,86.03598249381268,1.8467785863923143,11.257838067286755,16.60000000000023,-92.134,13.823228421754465,98.0,176.35,82.54336738951227
3,86.03598249381268,2.3919678586275737,10.985068698113322,16.60000000000023,-91.53399999999999,13.538184664126891,101.0,174.93,81.28102546105087
4,86.03598249381268,3.8369094036835043,10.88780248107064,16.60000000000023,-89.934,13.402658094572155,101.0,172.51,78.05081613923073
5,86.03598249381268,5.752647998546146,11.149966912675914,16.60000000000023,-87.834,13.636130096181999,101.0,166.52,72.92605570027767
6,86.03598249381268,6.195047826752804,10.719882545683642,16.60000000000023,-87.334,13.134993110009631,102.0,166.87,71.5907333388896
7,86.03598249381268,8.002056615982838,11.553530305589677,16.60000000000023,-85.334,13.995143586258786,113.0,164.02,60.86952932297079
8,86.03598249381268,8.274342707307632,11.34551138230055,16.60000000000023,-85.03399999999999,13.783121707363698,145.0,163.58,60.74194267555163
9,86.03598249381268,8.990338303216506,11.616048969994857,16.60000000000023,-84.234,14.04951401294723,145.0,164.21,60.67673277295013
10,86.03598249381268,9.61193192765795,12.109936701785097,16.60000000000023,-83.53399999999999,14.554258620761154,145.0,165.79,61.45377042948627
11,86.03598249381268,10.412118612413364,12.715100733665714,16.60000000000023,-82.634,15.178196335533432,145.0,167.66,62.43063670987186
12,86.03598249381268,11.21482155877392,12.803638277587044,16.60000000000023,-81.734,15.274450693887504,145.0,169.52,65.303365916314
13,86.03598249381268,11.932018590541416,13.006188878208619,16.60000000000023,-80.934,15.473953728766295,145.0,169.97,65.24483964268745
14,86.03598249381268,12.531715800407905,12.985476834966734,16.60000000000023,-80.234,15.468058831023383,145.0,180.68,107.74617208977772
15,86.03598249381268,12.88672344297508,13.0516794212803,16.60000000000023,-79.834,15.533449198423396,145.0,181.52,107.65523489361767
16,86.03598249381268,13.503220844088224,13.239024257022807,16.60000000000023,-79.134,15.734218887507582,145.0,184.74,109.95468339275048
17,86.03598249381268,14.302328167658676,13.20717864404159,16.60000000000023,-78.234,15.690661044073329,145.0,186.69,109.90520415339758
18,86.03598249381268,15.273017870206791,13.963393948568696,16.60000000000023,-77.134,16.49550375102259,145.0,190.81,111.23099343258605
19,86.03598249381268,16.07873430780307,13.95255116705316,16.60000000000023,-76.234,16.4661119879588,145.0,191.49,111.03643501121604
20,86.03598249381268,17.681155199931624,14.771349882932352,16.60000000000023,-74.434,17.330183034232512,145.0,195.19,112.08351306057457
21,86.03598249381268,18.990450353035495,14.406751203756269,16.60000000000023,-72.934,16.92297976125955,120.0,205.24,118.08836691224077
22,86.03598249381268,20.311958355570827,14.131245716872984,16.60000000000023,-71.434,16.611419084473198,120.0,211.45,119.4925416082527
23,86.03598249381268,21.999168130405547,14.342563038275213,16.60000000000023,-69.53399999999999,16.816017483340115,120.0,215.92,119.07885454605282
24,86.03598249381268,23.75748835383735,14.036438601434838,16.60000000000023,-67.53399999999999,16.459478849586954,120.0,224.62,119.14006714787432
25,86.03598249381268,24.999541271681796,13.551869953632806,16.60000000000023,-66.134,15.938934845214733,120.0,232.47,141.9018995644526
26,86.03598249381268,26.541981527139654,13.800020729044759,16.60000000000023,-64.434,16.217744726070897,145.0,227.77,136.30200695514355
27,86.03598249381268,27.305025113542964,13.526345875590426,16.60000000000023,-63.534,15.911833458153096,145.0,244.97,162.93295891255394
28,86.03598249381268,28.731327337874692,13.325810626766565,16.60000000000023,-61.934,15.682322659606273,145.0,246.74,160.0687739691911
29,86.03598249381268,29.530061570042854,12.904619639984574,16.60000000000023,-61.034,15.218621619581729,145.0,248.3,158.33764555531323
