Generation,Best Fitness,Average Fitness,Std Fitness,Best Health,Avg Health,Std Health,Lowest Time,Avg Time,Std Time
0,29.76558927428163,-1.9684828762325082,7.236624434891963,-60.0,-96.2,8.096912991998863,102.0,247.92,128.88379882669506
0,29.76558927428163,-1.0049562650448813,7.506227649963931,-60.0,-95.4,8.534635317340747,100.0,187.02,93.73440990372747
1,29.76558927428163,-0.8098680500019028,7.095545647860611,-60.0,-95.2,8.059776671843954,100.0,181.2,79.6719524048457
2,29.76558927428163,-0.4612606487454224,7.097722963160393,-60.0,-94.8,8.059776671843954,100.0,183.63,81.48296202274437
3,29.76558927428163,-0.4572678693877442,7.105966240882115,-60.0,-94.8,8.059776671843954,100.0,182.51,79.98281002815543
4,46.947278950767675,0.7132298301084312,8.460774755800834,-40.0,-93.5,9.630680142129112,99.0,188.57,125.01817907808447
5,46.947278950767675,0.8183944802749091,8.159354270052427,-40.0,-93.4,9.297311439335566,99.0,184.6,121.64974311522404
6,46.947278950767675,1.5415643896819307,8.10184670562281,-40.0,-92.6,9.232551110067032,99.0,184.56,125.3736272108293
7,46.947278950767675,2.9174197655149374,7.621787584639018,-40.0,-91.1,8.70574522944475,99.0,179.77,124.80399472773297
8,46.947278950767675,5.077687022917278,7.963969114803985,-40.0,-88.7,9.127431182978047,99.0,183.39,142.22347872274813
9,46.947278950767675,5.879689064248639,7.545073837241299,-40.0,-87.8,8.669486720677298,101.0,183.88,141.17473428344042
10,46.947278950767675,6.513379557426309,7.316434356147374,-40.0,-87.1,8.401785524517987,137.0,181.42,138.43021202035345
11,46.947278950767675,6.3372442014872945,7.596194525467219,-40.0,-87.3,8.701149349367586,137.0,180.19,137.38702231288076
12,46.947278950767675,7.13874368692343,8.041477863952167,-40.0,-86.4,9.221713506718801,137.0,182.49,139.0398860039809
13,46.947278950767675,7.224537398683442,8.355406740735438,-40.0,-86.3,9.555626614722868,137.0,183.16,138.92809075201458
14,46.947278950767675,7.833623840373145,8.653094644339816,-40.0,-85.6,9.931767214348111,137.0,194.06,174.4858630376685
15,46.947278950767675,7.833623840373143,8.653094644339815,-40.0,-85.6,9.931767214348111,137.0,194.06,174.48586303766848
16,46.947278950767675,8.00956918929206,8.565556830090124,-40.0,-85.4,9.840731680114034,137.0,194.93,174.6005300679239
17,46.947278950767675,8.27093910772215,8.66324148284713,-40.0,-85.1,9.949371839468059,127.0,197.3,175.81612554029283
18,46.947278950767675,8.800767619078279,8.839775146761312,-40.0,-84.5,10.136567466356647,127.0,199.42,176.10236682111912
19,84.1799836353259,10.302581909272307,11.748543721024259,10.000000000000231,-82.7,13.989639023220022,127.0,211.67,190.79864019431585
20,84.1799836353259,11.430807392622933,12.784540192252914,10.000000000000231,-81.4,15.167069591717457,127.0,233.6,242.85094193764206
21,84.1799836353259,11.601859136489404,13.04832081872094,10.000000000000231,-81.2,15.445387661046272,127.0,235.33,242.61323356321682
22,84.1799836353259,12.668966010252785,13.100331533098068,10.000000000000231,-80.0,15.49193338482968,127.0,237.87,242.2862214406754
23,84.1799836353259,13.187977330044806,13.040093619012051,10.000000000000231,-79.4,15.415576538034523,127.0,245.09,248.32724759880864
24,84.1799836353259,15.207412864422954,15.117089625377746,10.000000000000231,-77.054,17.885543995081637,127.0,267.43,278.1760685249542
25,84.1799836353259,15.64239651730333,15.01278078926493,10.000000000000231,-76.554,17.76785535735815,122.0,271.16,278.1811539267173
26,84.1799836353259,17.64213639663892,16.184811797712808,10.000000000000231,-74.196,19.248417701203422,122.0,297.71,297.29488037973346
27,84.1799836353259,18.17114228335093,16.01773514800211,10.000000000000231,-73.59599999999999,19.057197695359125,122.0,300.21,296.85445238365554
28,85.17524923003819,20.390106089294513,17.049243191867095,20.80000000000024,-70.88799999999999,20.875005532933432,122.0,315.69,302.6246749688465
29,85.17524923003819,21.25609400633341,16.639420072948997,20.80000000000024,-69.88799999999999,20.409357069736455,122.0,325.56,304.97227152644547
